TopoID;Note;TRAP;Source;Type;LU_Around;LU_Top;Date;DiameterMax;HeightMax;Condition;PrincipalSourceOfImpact;AllNotes;distTown;distTownBoundary;elevAster;slopeAster;aspectAster;TRI;TPI;rough;prom250mbuff;TypeCertainty;distBG;AKB;Area;SeasonNotes;Excavated;latitude;longitude
0;MND:Lg mound;8048;RS:FNEG;Burial Mound;Scrub;Pasture;2009-11-24;30;6,0;1;Development;geodetic marker on top, steep sides, trimmed perhaps;0,0000000000000 [m];0,0000000000000 [m];244,959747314453;1,25505342505379e+00;75,648615381527236;0,6085834503173828;3,88101577758789e-01;1,924652099609375;95,70;Certain;33768,4305729993 [m];NA;NA;NA;NA;42,2950973969221;26,7331654025210
200697;recorded in RS2009, erroneously labeled 8021;8049;RS:FNEG;Burial Mound;Pasture;Pasture;2009-11-24;30;4,0;1;Development;geodetic marker on top, unaffected;43,4521796769615 [m];43,4521796769615 [m];243,571640014648;1,19295871844599e+00;37,474168111813363;0,5850353240966797;3,82772445678711e-01;1,340011596679688;96,72;Certain;33722,6419881532 [m];NA;NA;NA;NA;42,2953022077735;26,7342207516106
0;MND: could not visit, saw from road;8050;RS:FNEG;Burial Mound;Annual agriculture;Scrub;2009-11-24;40;0,7;4;Agriculture;"registered only from distance, not accessed; detail photo missing; dimensions filled from GE, where a lozenge shaped cropmark is clearly visible; uncertain whether a mound or pile of fieldstones. but possible";314,1575115651189 [m];314,1575115651189 [m];227,704269409180;6,26529149332804e+00;281,699436803681976;2,0776386260986328;1,42991065979004e+00;6,304199218750000;83,39;Certain;34356,9858415314 [m];NA;NA;NA;NA;42,3005873275717;26,7304550339050
200614;NA;8051;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-11-17;35;2,0;3;Looting;0;833,7428130527097 [m];833,7428130527097 [m];181,711441040039;3,07748849851430e+00;76,821002008219438;1,0119724273681641;-5,66425323486328e-02;3,440109252929688;5,40;Certain;32852,6992017864 [m];10001459;Stroyno;2016 Bara;NA;42,2743087909213;26,6640917404493
200663;NA;8057;Legacy verification;Burial Mound;Forest;Scrub;2010-11-17;35;1,8;2;Looting;in the real forest;183,7147580081676 [m];183,7147580081676 [m];201,853179931641;8,12231236741427e+00;343,895741000634416;3,3959274291992188;2,67002105712891e-01;9,923309326171875;52,88;Certain;32484,9740202659 [m];10001461;Stroyno;2016 Bara;NA;42,2712478643893;26,6804784631360
200661;NA;8058;Legacy verification;Burial Mound;Pasture;Pasture;2010-11-17;25;1,5;1;Looting;0;78,8821515882491 [m];78,8821515882491 [m];182,729171752930;4,13047712832263e+00;347,822142332926717;1,7750644683837891;7,54301071166992e-01;5,204864501953125;69,09;Certain;32954,8880466668 [m];10001502;Stroyno;2016 Bara;NA;42,2743744027815;26,6742600689502
200662;NA;8059;Survey;Burial Mound;Pasture;Pasture;2010-11-17;30;1,5;1;Looting;0;180,5510469410974 [m];180,5510469410974 [m];185,623825073242;1,21125131530432e+00;347,576109874318945;0,6067047119140625;3,77979278564453e-01;1,997192382812500;67,27;Certain;32856,2972519794 [m];10001503;Stroyno;2016 Bara;NA;42,2735260806912;26,6737629550648
200664;NA;8060;Legacy verification;Burial Mound;Pasture;Scrub;2010-11-17;40;1,5;5;Looting;0;580,9967806242244 [m];580,9967806242244 [m];211,746170043945;3,16747177457157e+00;323,882924150736699;1,1844272613525391;5,04083633422852e-01;4,250198364257812;41,37;Certain;32313,3784928622 [m];10001462;Stroyno;2016 Bara;NA;42,2687462889015;26,6721697957836
0;NA;9013;Survey;Burial Mound;Pasture;Pasture;2010-10-23;24;2,0;2;Looting;"probably used by army; Bara:maybe used for military purposes ?";0,0000000000000 [m];0,0000000000000 [m];217,289031982422;2,02803992601083e+00;322,032274258200005;0,8119888305664062;3,92536163330078e-01;2,734725952148438;70,76;Certain;46708,8124023873 [m];10000908;Botevo;2016 Bara;NA;42,3515775014013;26,3593097961058
0;NA;9014;Survey;Burial Mound;Pasture;Scrub;2010-10-23;13;2,0;5;Looting;"cut in the middle by fence, one half belongs to privat yard; Bara:cut in halves by a fence, part in the private property entirely dug out (W part)";0,0000000000000 [m];0,0000000000000 [m];216,290496826172;2,74897603242524e+00;328,436763587055054;1,0557365417480469;4,69154357910156e-01;3,719100952148438;68,23;Certain;46737,4415807079 [m];10000909;Botevo;2016 Bara;NA;42,3518413780212;26,3592383924165
200158;NA;9015;Legacy verification;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-23;50;0,5;5;Agriculture;"destroyed by agriculture, Yavor - originally was diam 30, h.1.5 m; Bara:entirely ploughed over";778,4319665058365 [m];778,4319665058365 [m];157,000000000000;8,87837548842656e-01;24,632014431669951;0,3404026031494141;1,36774063110352e-01;1,350234985351562;78,99;Certain;48425,2520745595 [m];10000910;Botevo;2016 Bara;NA;42,3716625745530;26,3664902605752
200157;NA;9016;Legacy verification;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-23;30;0,3;5;Agriculture;"destroyed by agriculture; Bara:entirely ploughed over";646,5822232261693 [m];646,5822232261693 [m];154,389984130859;1,95890061348803e+00;95,866740041095980;0,6152305603027344;6,72912597656250e-03;2,031173706054688;77,70;Certain;48271,5707498345 [m];10000911;Botevo;2016 Bara;NA;42,3708048585865;26,3683715549628
200159;NA;9017;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-23;40;1,8;5;road;"dirt road cut the mound in the middle; Bara:dirt road leads over the mound";712,0536703699281 [m];712,0536703699281 [m];164,000000000000;7,65578962063982e-01;64,705240230842932;0,3388080596923828;3,38808059692383e-01;0,872573852539062;63,31;Certain;48343,8701018448 [m];10000912;Botevo;2016 Bara;NA;42,3699772349783;26,3641241434121
200155;NA;9018;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-23;35;1,5;5;Looting;"trench with stones - Roman?; Bara:trench with five large stones";439,0473760747190 [m];439,0473760747190 [m];174,000000000000;1,19230058398184e+00;88,032091001614816;0,3520259857177734;-4,18682098388672e-02;1,021255493164062;88,00;Certain;48395,1499252778 [m];10000913;Botevo;2016 Bara;NA;42,3672192105524;26,3554279673845
200154;NA;9019;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-23;20;1,0;5;Looting;"probably robbed and again covered with soil; Bara:probably dug out and soil put back again";587,3954174646218 [m];587,3954174646218 [m];176,100433349609;2,13090665037979e+00;33,274284571046309;0,8355369567871094;2,89993286132812e-01;2,707199096679688;34,17;Certain;48587,9205398448 [m];10000914;Botevo;2016 Bara;NA;42,3682716390119;26,3530823006458
200156;NA;9020;Legacy verification;Extinct Burial Mound;Pasture;Pasture;2010-10-23;50;1,5;5;Agriculture;"destroyed by agriculture, hard to distinguish measures; Bara:entirely ploughed over";573,2274213014645 [m];573,2274213014645 [m];170,434814453125;2,01312352918901e+00;9,680497442054241;0,8497982025146484;-9,94853973388672e-02;2,557769775390625;59,78;Certain;48490,7320137747 [m];10000915;Botevo;2016 Bara;NA;42,3685218603568;26,3562994814248
0;NA;9021;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-23;25;1,5;5;Agriculture;"looks like Thracian pottery; Bara:entirely ploughed over";653,0298288480942 [m];653,0298288480942 [m];222,127609252930;2,84920505425220e+00;174,660769772501141;1,1679191589355469;3,64723205566406e-02;3,437591552734375;79,20;Certain;46351,4451315155 [m];10000917;Botevo;2016 Bara;NA;42,3441525716869;26,3500529678665
0;NA;9022;Legacy verification;Burial Mound;Annual agriculture;Pasture;2010-10-23;30;1,5;3;Looting;"1 RT very fresh; Bara:around agricultures, succumbs to surroundings";684,7617698299065 [m];684,7617698299065 [m];225,090469360352;3,33261792330598e+00;173,711628621394908;1,3768539428710938;2,25246429443359e-01;4,086685180664062;48,38;Certain;46389,8281616229 [m];10000918;Botevo;2016 Bara;NA;42,3442337537204;26,3492973787594
200145;NA;9023;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-10-23;30;2,0;5;Agriculture;entirely ploughed over;1064,7646229784502 [m];1064,7646229784502 [m];197,494384765625;2,23515556907991e+00;99,694864809530458;0,6929454803466797;1,73871994018555e-01;2,171859741210938;16,49;Certain;45636,6395022945 [m];10000919;Botevo;2016 Bara;NA;42,3389728217660;26,3553432049450
0;NA;9025;Survey;Burial Mound;Pasture;Scrub;2010-10-23;25;2,0;3;Bioturbation;"11 holes from animals on the top; Bara:overgrown with bushes, fence pole on the surface";650,3700909147163 [m];650,3700909147163 [m];208,703582763672;9,86132090313143e-01;124,919015304495687;0,4902210235595703;-1,77389144897461e-01;1,431625366210938;0,72;Certain;45776,8999064461 [m];10001361;Meden Kladenets;2016 Bara;NA;42,3305206677902;26,3326753747487
200356;NA;9026;Legacy verification;Burial Mound;Pasture;Scrub;2010-10-23;35;1,5;1;None;pasture on top with several scrubs;632,9085069169746 [m];632,9085069169746 [m];208,409164428711;2,00876395125796e+00;45,840150657400329;0,7746906280517578;-3,29973220825195e-01;2,306365966796875;33,81;Certain;45725,7907986809 [m];10001362;Meden Kladenets;2016 Bara;NA;42,3300376297311;26,3328030435457
200355;NA;9027;Legacy verification;Burial Mound;Pasture;Scrub;2010-10-23;40;4,0;1;Bioturbation;"4 holes from animals, next to the graveyard, SE part partly removed; Bara:overgrown with bushes, next to a modern graveyard";646,0820945420104 [m];646,0820945420104 [m];209,107452392578;2,72070261327103e+00;25,864252986564310;1,1064186096191406;-3,06396484375000e-02;3,450942993164062;12,36;Certain;45673,5562503888 [m];10001363;Meden Kladenets;2016 Bara;NA;42,3296717125951;26,3332105942212
200351;NA;9028;Legacy verification;Burial Mound;Annual agriculture;Pasture;2010-10-23;40;8,0;3;Looting;lot of RT's, all of them old and shallow;2722,6091468592217 [m];2722,6091468592217 [m];157,358627319336;1,39990573335780e+00;234,325960243165440;0,5678901672363281;1,89201354980469e-01;2,001022338867188;49,28;Certain;42442,3615541484 [m];10001364;Meden Kladenets;2016 Bara;NA;42,2949828955814;26,3333892319675
0;NA;9029;Survey;Burial Mound;Annual agriculture;Pasture;2010-10-23;40;8,0;4;Looting;"1 new trench, top soil of the mound messed up; Bara:probably dug out and soil put back again";2663,2158749720898 [m];2663,2158749720898 [m];159,210464477539;2,23665993383277e+00;245,932194666625833;0,7342090606689453;1,17765426635742e-01;2,597274780273438;74,37;Certain;42494,1862839336 [m];10001365;Meden Kladenets;2016 Bara;NA;42,2955865559539;26,3334614618729
200352;NA;9030;Legacy verification;Burial Mound;Annual agriculture;Pasture;2010-10-23;60;7,0;5;Looting;"twice hit by buldozer, totally robbed; Bara:disturbed by a machine twice";2564,0673569287119 [m];2564,0673569287119 [m];164,498519897461;1,18696772047069e+00;167,867354162037060;0,5506057739257812;3,75675201416016e-01;1,505844116210938;41,01;Certain;42556,9323340201 [m];10001366;Meden Kladenets;2016 Bara;NA;42,2972677848551;26,3354244544018
200147;NA;9037;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-24;32;2,5;1;None;"stones, 37 x 20; Bara:big stones on the top";491,3941521112254 [m];491,3941521112254 [m];203,941268920898;1,49411448084195e+00;147,412275144709440;0,5770797729492188;-1,74053192138672e-01;1,997604370117188;50,90;Certain;45898,8755246292 [m];10000921;Botevo;2016 Bara;NA;42,3458074971591;26,3656313753964
0;NA;9038;Survey;Burial Mound;Pasture;Scrub;2010-10-24;25;2,0;4;Looting;"mnd with scrub on top and grass around, scrub is 25 m across in GoogleEarth. Height filled from photo; Bara:overgrown with trees, stratigraphy uncovered";531,1640584219192 [m];531,1640584219192 [m];202,942581176758;1,47425162507928e+00;147,959275874164007;0,5679950714111328;-1,79121017456055e-01;1,941268920898438;46,95;Certain;45859,0534195575 [m];10000922;Botevo;2016 Bara;NA;42,3454946257191;26,3658680044253
0;NA;9039;Legacy verification;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-24;15;0,4;5;Agriculture;entirely ploughed over;602,1489545537446 [m];602,1489545537446 [m];202,000000000000;2,25399059796939e-01;146,128371916417564;0,0884056091308594;-2,70462036132812e-02;0,564926147460938;25,18;Certain;45786,1212405664 [m];10000923;Botevo;2016 Bara;NA;42,3451734193717;26,3669457288535
200148;NA;9040;Survey;Burial Mound;Annual agriculture;Pasture;2010-10-24;30;2,2;1;Agriculture;"stones, 35 x 30; Bara:dirt road leads right next to the mound, fence at the bottom";633,0380224689793 [m];633,0380224689793 [m];202,000000000000;3,14290538467914e-01;177,601693059942107;0,1690711975097656;1,69071197509766e-01;0,613632202148438;2,15;Uncertain;45754,8513952060 [m];10000924;Botevo;2016 Bara;NA;42,3451021178553;26,3675790248128
0;Stones;9042;Survey;Surface Scatter;Pasture;Pasture;2010-10-24;50;0,1;5;Construction;"recent remains of small house in SW corner, bones from animal, huge stones (1.8 x 1.0), impressive place; Bara:Stones and bones all around the surface (50 meters)";887,8252526739373 [m];887,8252526739373 [m];191,945907592773;2,17651523646109e+00;156,336169321276628;0,8927764892578125;1,99871063232422e-01;3,038604736328125;41,30;Certain;45499,8850488440 [m];NA;NA;NA;NA;42,3430086389848;26,3688625996104
200143;NA;9043;Legacy verification;Burial Mound;Scrub;Scrub;2010-10-24;30;1,5;5;Looting;"top of the hill in dense forest; Bara:a large RT on the top";1115,0325298538969 [m];1115,0325298538969 [m];282,478729248047;8,11969639028945e+00;169,706429701378937;3,4077987670898438;8,78471374511719e-01;9,802612304687500;53,43;Certain;46977,7696354702 [m];10000925;Botevo;2016 Bara;NA;42,3468264142461;26,3410152286096
200142;NA;9044;Legacy verification;Burial Mound;Scrub;Pasture;2010-10-24;50;6,0;5;Looting;"thracian mound according to filling, inside stones, looks like grave; Bara:large structure inside, burial chamber opened and looted";1191,3757272942050 [m];1191,3757272942050 [m];284,556274414062;3,13438995346007e+00;297,777338747823421;1,2108497619628906;4,06780242919922e-01;3,952423095703125;35,04;Certain;47141,2017534965 [m];10001403;Botevo;2016 Bara;NA;42,3479524962432;26,3396760043935
0;NA;9046;Survey;Burial Mound;Forest;Forest;2010-10-24;10;1,0;5;Looting;"small trench on the top of small mound, next to 2 big ones; Bara:on the ridge between larger mounds";1153,8156501154458 [m];1153,8156501154458 [m];287,564117431641;1,89571414601983e+00;295,576694527280040;1,0667648315429688;9,48616027832031e-01;2,445098876953125;44,73;Uncertain;47095,8092484675 [m];NA;NA;NA;NA;42,3477105730206;26,3402134469027
200310;NA;9048;Legacy verification;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-24;25;0,8;5;Agriculture;"destroyed by ploughing; Bara:entirely ploughed over";419,9651058308547 [m];419,9651058308547 [m];204,611679077148;2,40331848175880e+00;132,151178276122721;0,8304615020751953;3,88929367065430e-01;3,319519042968750;20,14;Certain;46590,8737221031 [m];10001367;Meden Kladenets;2016 Bara;NA;42,3261604983854;26,3056372890355
200312;NA;9049;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-10-24;50;3,0;5;Agriculture;"destroyed by ploughing; Bara:entirely ploughed over";482,9861065185477 [m];482,9861065185477 [m];198,000000000000;1,06140840048189e+00;206,191455917347071;0,4264392852783203;5,40676116943359e-02;1,587509155273438;35,25;Certain;46472,9359540779 [m];10001368;Meden Kladenets;2016 Bara;NA;42,3240970404845;26,3041311584658
200311;NA;9050;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-10-24;40;1,5;5;Agriculture;"destroyed by ploughing; Bara:entirely ploughed over";558,1593349456957 [m];558,1593349456957 [m];196,000000000000;1,07332149062241e+00;285,723279085719980;0,3838329315185547;3,83832931518555e-01;0,938171386718750;95,68;Certain;46341,6622602222 [m];10001369;Meden Kladenets;2016 Bara;NA;42,3223407081393;26,3035221350126
200359;NA;9054;Legacy verification;Burial Mound;Annual agriculture;Pasture;2010-10-25;35;3,5;2;Agriculture;ploughed field around;67,4091580904010 [m];67,4091580904010 [m];160,961380004883;1,09376495682700e+00;303,502750404921699;0,3651275634765625;7,05490112304688e-02;1,581726074218750;69,68;Certain;39950,7580835033 [m];10001289;General Inzovo;2016 Bara;NA;42,3131791335837;26,4419211339150
0;NA;9055;Legacy verification;Burial Mound;Annual agriculture;Scrub;2010-10-25;35;2,0;2;None;overgrown;98,7325337519715 [m];98,7325337519715 [m];161,000000000000;4,87797384426613e-01;0,357174411334508;0,1966667175292969;-1,96666717529297e-01;0,529327392578125;15,47;Certain;39945,7065240578 [m];NA;NA;NA;NA;42,3132732659790;26,4423945753117
0;NA;9056;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-10-25;20;1,2;5;Agriculture;entirely ploughed over;39,8168812587072 [m];39,8168812587072 [m];159,947601318359;1,92253402940607e+00;269,239972708966150;0,6411972045898438;-2,17758178710938e-01;2,053909301757812;19,20;Certain;39989,6028277783 [m];10001290;General Inzovo;2016 Bara;NA;42,3135055869940;26,4417514646397
0;NA;9057;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-25;15;0,5;5;Agriculture;"soilmark in agr. field visible in SatImg 2019/01/30, destroyed by ploughing, footprint ca 15m across; Bara:entirely ploughed over";56,0261102673939 [m];56,0261102673939 [m];161,000000000000;4,38008362320236e-01;345,886507477582711;0,2058353424072266;2,05835342407227e-01;0,519210815429688;60,57;Certain;39991,3919078562 [m];10001291;General Inzovo;2016 Bara;NA;42,3136247679401;26,4420877232249
0;NA;9058;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-25;28;0,5;5;Agriculture;"destroyed by ploughing; Bara:entirely ploughed over";17,7368661762640 [m];17,7368661762640 [m];160,000000000000;1,42485710645766e+00;272,748727952490242;0,4583148956298828;-1,13687515258789e-01;1,556259155273438;8,60;Certain;40025,0621199030 [m];10001292;General Inzovo;2016 Bara;NA;42,3138410046724;26,4417201141382
0;NA;9059;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-25;35;0,5;5;Agriculture;entirely ploughed over;79,1093827167908 [m];79,1093827167908 [m];161,000000000000;6,91056563552178e-01;37,613024072747962;0,2899150848388672;2,89915084838867e-01;0,949813842773438;52,88;Certain;39982,8899759046 [m];10001293;General Inzovo;2016 Bara;NA;42,3136939566245;26,4425906978801
200360;NA;9060;Survey;Burial Mound;Annual agriculture;Pasture;2010-10-25;30;4,0;4;Looting;"road cuts eastern side of the mound; Bara:dirt road next to it";38,8864338292639 [m];38,8864338292639 [m];160,405227661133;2,60410298038828e+00;279,967532317545420;0,8853416442871094;2,39101409912109e-01;2,587036132812500;19,06;Certain;39968,2542613418 [m];10001294;General Inzovo;2016 Bara;NA;42,3132466924700;26,4415826459639
200364;Jankova mogyla;9061;Legacy verification;Burial Mound;Annual agriculture;Pasture;2010-10-25;40;1,0;5;road;"road goes through the middle of the mound; Bara:road on the top in the middle, annualy ploughed over";860,3875461973792 [m];860,3875461973792 [m];173,000000000000;1,04966167949489e+00;289,678357082028072;0,3442592620849609;1,57613754272461e-01;1,180419921875000;66,42;Certain;39168,0991342575 [m];10001295;General Inzovo;2016 Bara;NA;42,3078446740810;26,4494932320848
0;NA;9062;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-25;35;1,0;5;Agriculture;"1 unsignificant fragment of pottery, GPS point moved (don't consider it); Bara:entirely ploughed over";2149,9358234621991 [m];2149,9358234621991 [m];171,551345825195;3,04168594167603e+00;254,594572786064418;1,0295715332031250;-4,44908142089844e-01;3,187728881835938;42,96;Certain;36369,8569489156 [m];10001501;Malomir;2016 Bara;NA;42,2900676208890;26,4826318500102
0;NA;9063;Survey;Burial Mound;Annual agriculture;Annual agriculture;2010-10-25;40;1,0;5;Agriculture;entirely ploughed over;2128,7128122669592 [m];2128,7128122669592 [m];172,328201293945;4,28271021584868e+00;286,615772578871656;1,4023113250732422;1,53217315673828e-02;4,024963378906250;22,63;Uncertain;36320,9607707696 [m];10001458;Malomir;2016 Bara;NA;42,2895972533594;26,4826116458303
200367;Lozenska mogila;9064;Legacy verification;Burial Mound;Annual agriculture;Pasture;2010-10-25;60;6,0;5;Looting;"1 RT on the top, concrete in, 1 RT next to mound - looking for chariot?; Bara:Lozenska mogila";1993,0224097867347 [m];1993,0224097867347 [m];173,199615478516;1,32518161192949e+00;130,765269409110601;0,4349060058593750;-5,10406494140625e-02;1,694519042968750;87,50;Certain;36233,8143770952 [m];10001457;Malomir;2016 Bara;NA;42,2891567179848;26,4841516302965
200358;NA;9065;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-25;40;2,0;5;road;"western part of the mound cut by the road; Bara:dirt road around took half of the mound";171,0175005689659 [m];171,0175005689659 [m];160,939056396484;1,30893530418545e+00;273,731041039043703;0,5937156677246094;5,70461273193359e-01;1,424743652343750;72,30;Certain;39756,6241919235 [m];10000740;General Inzovo;2016 Bara;NA;42,3095506994960;26,4363159138382
0;NA;9066;Survey;Burial Mound;Annual agriculture;Pasture;2010-10-25;40;3,0;5;Looting;"secondary digged medieval grave, stony structure uncovered (stones 10 x 15); Bara:secondary grave on the top, stone structure, visible Hellenistic stratigraphy";1091,6710552204554 [m];1091,6710552204554 [m];157,524841308594;4,46634006276651e+00;324,690526121229823;1,7144031524658203;-4,34207916259766e-02;6,001235961914062;80,80;Certain;39186,5305941317 [m];10001296;General Inzovo;2016 Bara;NA;42,3010542297205;26,4275081326469
200363;NA;9067;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-25;22;1,7;2;Construction;"fence around, cross on the top; Bara:cross on the top, behind an old fence";797,3090442001876 [m];797,3090442001876 [m];153,021942138672;2,29039481462564e+00;288,029258660549090;0,7488174438476562;-9,33303833007812e-02;2,029556274414062;67,74;Certain;39369,7321122313 [m];10000741;General Inzovo;2016 Bara;NA;42,3036685575067;26,4298988448557
200362;NA;9068;Legacy verification;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-25;40;0,5;5;Agriculture;entirely ploughed over;842,6872774669574 [m];842,6872774669574 [m];163,066131591797;8,03293876998100e-01;327,796705614157645;0,3507614135742188;-2,74532318115234e-01;0,992675781250000;28,42;Certain;39171,0160809002 [m];10001297;General Inzovo;2016 Bara;NA;42,3033070655078;26,4347546617333
200914;NA;9069;Legacy verification;Burial Mound;Pasture;Scrub;2010-10-26;30;2,0;4;Looting;"on the top of the hill; Bara:8 meters large RT, probably entirely robbed";424,5517659669725 [m];424,5517659669725 [m];275,536712646484;9,80613047801971e-01;264,150817269459139;0,5189933776855469;4,13173675537109e-01;1,463043212890625;52,16;Certain;39268,9492040644 [m];10001300;General Toshevo;2016 Bara;NA;42,2330625406408;26,2925237060469
200316;NA;9070;Legacy verification;Burial Mound;Scrub;Forest;2010-10-26;30;NA;5;Bioturbation;"on the top of the hill, length and width filled from 2001 sat img where outlines visible; Bara:some big trees all around";1921,5563326085201 [m];1921,5563326085201 [m];241,000000000000;1,23512202170696e+00;275,258935758837993;0,4933204650878906;4,93320465087891e-01;0,998275756835938;92,81;Certain;40738,4137054769 [m];NA;NA;NA;NA;42,2443443000151;26,2825903905928
200130;NA;9072;Legacy verification;Burial Mound;Perennial agriculture;Perennial agriculture;2010-10-26;60;2,0;5;Agriculture;"vineyard; Bara:in an old vineyard - could there still be something?";983,1808351424334 [m];983,1808351424334 [m];216,286026000977;3,09805485999084e+00;206,026392494298676;1,2782287597656250;1,50890350341797e-01;4,451705932617188;89,57;Certain;51856,2784344606 [m];10001341;Mezhda;2016 Bara;NA;42,3563544822117;26,2526177482214
200136;NA;9073;Legacy verification;Burial Mound;Pasture;Scrub;2010-10-26;40;4,0;4;Looting;on the top of the hill;135,3761321709477 [m];135,3761321709477 [m];216,786636352539;2,42531450137630e+00;211,452167818360749;0,9759273529052734;-6,98986053466797e-02;3,363143920898438;88,00;Certain;51008,4636894905 [m];10001342;Mezhda;2016 Bara;NA;42,3497138561767;26,2578230555605
0;NA;9074;Survey;Burial Mound;Pasture;Pasture;2010-10-26;20;2,0;5;Construction;"on the top of the hill, waterhouse; Bara:waterhouse in the mound";111,3544670518699 [m];111,3544670518699 [m];217,524139404297;2,20955860946089e+00;204,724812339475505;0,8804550170898438;3,51043701171875e-01;2,857788085937500;69,31;Uncertain;50984,5397053112 [m];NA;NA;NA;NA;42,3495556357601;26,2580230885419
0;NA;9075;Survey;Burial Mound;Pasture;Pasture;2010-10-26;20;2,0;5;Construction;"on the top of the hill, waterhouse; Bara:waterhouse in the mound";136,8765039729363 [m];136,8765039729363 [m];218,522659301758;1,58708748813793e+00;205,782808444248474;0,6944904327392578;4,58253860473633e-01;2,213363647460938;77,34;Uncertain;51012,3265322645 [m];NA;NA;NA;NA;42,3498791598864;26,2580453485002
200137;NA;9076;Legacy verification;Burial Mound;Pasture;Scrub;2010-10-26;80;3,0;5;Looting;"on the top of the hill, land around was upside down, destroyed by the robbers; Bara:three deep RTs reaching 2 meters";274,1702971259823 [m];274,1702971259823 [m];211,837799072266;3,74227234279463e+00;277,211722334207366;1,2191257476806641;3,61652374267578e-02;3,141784667968750;97,11;Certain;51128,6853389741 [m];10001343;Mezhda;2016 Bara;NA;42,3500292735000;26,2559466826720
200122;karayvagova mogyla;9078;Legacy verification;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-26;50;2,0;5;Agriculture;"destroyed by agriculture, 2 thracian shards, 1 point of scatter of thracian pottery western from the mound; Bara:entirely ploughed over";1082,0302363048586 [m];1082,0302363048586 [m];160,000000000000;4,99863531968537e-01;339,053195706301494;0,1918525695800781;5,51681518554688e-02;0,997024536132812;36,82;Certain;54437,3993946321 [m];10001266;Boyadzhik;2016 Bara;NA;42,3976152458893;26,2790146943800
200925;NA;9079;Legacy verification;Burial Mound;Annual agriculture;Scrub;2010-10-26;30;3,0;4;Looting;"in the middle of the field, cowered by shrubs; Bara:plouughed around";2093,1270459900243 [m];2093,1270459900243 [m];182,000000000000;4,57619869999220e-01;0,502089810598632;0,1844959259033203;1,84495925903320e-01;0,498428344726562;44,60;Certain;54752,8008424536 [m];10001267;Boyadzhik;2016 Bara;NA;42,3952141741058;26,2666877461356
0;NA;9080;Survey;Extinct Burial Mound;Annual agriculture;Annual agriculture;2010-10-26;60;1,5;5;Agriculture;"destroyed by agriculture; Bara:entirely ploughed over";2082,0444986033494 [m];2082,0444986033494 [m];182,000000000000;1,27222187258541e-14;90,000000000000000;0,0000000000000000;0,00000000000000e+00;0,000000000000000;29,93;Certain;54705,5464961030 [m];10001268;Boyadzhik;2016 Bara;NA;42,3947691542331;26,2668156850384
0;NA;9081;Survey;Burial Mound;Annual agriculture;Scrub;2010-10-26;15;0,5;4;Looting;"in the middle of the field, cowered by shrubs; Bara:in the middle of the field, cowered by scrubs";2309,7661419954584 [m];2309,7661419954584 [m];184,000000000000;5,73280490012896e-01;354,041163712845560;0,2362651824951172;-1,85255050659180e-01;0,772521972656250;39,78;Uncertain;54741,3176871359 [m];10001269;Boyadzhik;2016 Bara;NA;42,3938191811772;26,2640344931889
200127;NA;9082;Legacy verification;Burial Mound;Pasture;Pasture;2010-10-26;30;1,5;3;Construction;"in the middle monument of Soviet army; Bara:in the middle monument of Soviet army";66,1666285947814 [m];66,1666285947814 [m];183,587005615234;9,45689494738826e-01;20,934558471475800;0,4051036834716797;1,72788619995117e-01;1,114624023437500;77,06;Certain;52222,4550061924 [m];10001270;Boyadzhik;2016 Bara;NA;42,3862339820989;26,3056949877867
200163;NA;9083;Legacy verification;Burial Mound;Annual agriculture;Annual agriculture;2010-10-26;50;2,0;5;Agriculture;"iron construction on the top; Bara:entirely ploughed over";952,4862601225262 [m];952,4862601225262 [m];153,000000000000;6,01932132402314e-01;41,044114089176958;0,2681026458740234;-6,20517730712891e-02;1,257904052734375;77,98;Certain;53705,8024922919 [m];10000903;Bolyarsko;2016 Bara;NA;42,4178154699561;26,3479318104305
