"","TRAP","Source","Type","LU_Around","LU_Top","Date","DiameterMax","DiameterMin","HeightMax","Condition","PrincipalSourceOfImpact","TopoID","Note","X","Y","geometry"
"935",9655,"Survey","Other","Forest","Forest",2018-09-12,"16",15,"3","0 - No observation","Other",0,NA,483711.255643571,4668717.1088084,c(483711.255643571, 4668717.1088084)
"936",8245,"Survey","Other","Pasture","Pasture",2018-09-12,"6",NA,"1","3 - damaged","Other",0,NA,495966.428043366,4655140.39664527,c(495966.428043366, 4655140.39664527)
"937",9656,"Survey","Other","Forest","Forest",2018-09-12,"16",15,"2","0 - No observation","Other",0,NA,483660.70215964,4668784.7559733,c(483660.70215964, 4668784.7559733)
"938",8246,"Survey","Other","Pasture","Pasture",2018-09-12,"6",NA,"1.7","4 - seriously damaged","Other",0,NA,495938.151580023,4655153.53320795,c(495938.151580023, 4655153.53320795)
"939",8247,"Survey","Other","Pasture","Pasture",2018-09-12,"6",NA,"1","3 - damaged","Post-depositional",0,NA,495949.671712464,4655109.84525148,c(495949.671712464, 4655109.84525148)
"940",9657,"Legacy verification","Burial Mound","Forest","Scrub",2018-09-12,"35",40,"8","4 - seriously damaged","Looting",0,NA,483630.498074547,4668851.09933476,c(483630.498074547, 4668851.09933476)
"941",8248,"Survey","Burial Mound","Pasture","Pasture",2018-09-12,"12",NA,"1.6","2 - minor damage","Other",0,NA,495799.055421706,4654962.17898443,c(495799.055421706, 4654962.17898443)
"942",8249,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-12,"25",NA,"2.5","1 - pristine","Animal activity",0,NA,495765.258526684,4654952.94145396,c(495765.258526684, 4654952.94145396)
"943",8250,"Survey","Other","Pasture","Pasture",2018-09-12,"6",NA,"1.7","4 - seriously damaged","Other",0,NA,495537.704664687,4654723.57487503,c(495537.704664687, 4654723.57487503)
"944",8251,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-12,"15",NA,"2","0 - No observation","Post-depositional",0,NA,495448.128022983,4654719.9645826,c(495448.128022983, 4654719.9645826)
"945",8252,"Survey","Other","Pasture","Pasture",2018-09-12,"6",NA,"1.5","5 - extinct or near extinct","Other",0,NA,495359.998583266,4654644.10074512,c(495359.998583266, 4654644.10074512)
"946",9658,"Survey","Uncertain Feature","Forest","Forest",2018-09-12,"9",8,"1.4","0 - No observation","Other",0,NA,483528.072467243,4668866.24743205,c(483528.072467243, 4668866.24743205)
"947",8253,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-12,"30",25,"2","1 - pristine","Post-depositional",0,NA,495166.853798909,4654380.8452014,c(495166.853798909, 4654380.8452014)
"948",9659,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-12,"0",NA,"0","0 - No observation","Agriculture",0,NA,483391.539138897,4669144.03235993,c(483391.539138897, 4669144.03235993)
"949",8254,"Survey","Burial Mound","Pasture","Pasture",2018-09-12,"15",NA,"1.9","1 - pristine","Animal activity",0,NA,495148.42568555,4654368.90212341,c(495148.42568555, 4654368.90212341)
"950",9660,"Survey","Uncertain Feature","Annual agriculture","Scrub",2018-09-12,"35",32,"0.5","0 - No observation","Agriculture",0,NA,483126.466381944,4668999.06780662,c(483126.466381944, 4668999.06780662)
"951",9661,"Legacy verification","Burial Mound","Forest","Forest",2018-09-12,"30",25,"2.5","4 - seriously damaged","Other",0,NA,483173.014325837,4668916.68003402,c(483173.014325837, 4668916.68003402)
"952",8255,"Survey","Other","Scrub","Pasture",2018-09-12,"8",NA,"1.5","3 - damaged","Other",0,NA,493205.032739174,4656622.08145524,c(493205.032739174, 4656622.08145524)
"953",8256,"Survey","Other","Pasture","Pasture",2018-09-12,"10",NA,"0.5","0 - No observation","Other",0,NA,492810.707096537,4656771.93106094,c(492810.707096537, 4656771.93106094)
"954",8257,"Survey","Other","Pasture","Pasture",2018-09-12,"0",NA,"0","0 - No observation","No observation",0,NA,492465.710711747,4657177.08742739,c(492465.710711747, 4657177.08742739)
"955",9662,"Survey","Other","Scrub","Scrub",2018-09-13,"20",12,"2.2","0 - No observation","Other",0,NA,474476.470276902,4669801.65595813,c(474476.470276902, 4669801.65595813)
"956",9663,"Legacy verification","Other","Scrub","Scrub",2018-09-13,"16",15,"2","0 - No observation","Other",0,NA,474492.964439836,4669875.42383352,c(474492.964439836, 4669875.42383352)
"957",9664,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-13,"30",25,"1.5","4 - seriously damaged","Agriculture",0,NA,474453.79117851,4669954.625271,c(474453.79117851, 4669954.625271)
"958",8258,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"15",NA,"1.5","1 - pristine","Animal activity",0,NA,478238.435192099,4671857.09262129,c(478238.435192099, 4671857.09262129)
"959",9665,"Survey","Burial Mound","Annual agriculture","Scrub",2018-09-13,"22",20,"1.2","3 - damaged","Looting",0,NA,474447.543339297,4669890.74453132,c(474447.543339297, 4669890.74453132)
"960",8519,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"35",30,"5","3 - damaged","Looting",0,NA,476571.936158651,4672583.46302701,c(476571.936158651, 4672583.46302701)
"961",9800,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-13,NA,NA,NA,"0 - No observation","Agriculture",0,NA,479174.427908265,4672446.5525024,c(479174.427908265, 4672446.5525024)
"962",8259,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"15",NA,"1.4","2 - minor damage","Other",0,NA,478521.255079177,4671700.83026066,c(478521.255079177, 4671700.83026066)
"963",9666,"Survey","Uncertain Feature","Scrub","Scrub",2018-09-13,"16",8,"1","0 - No observation","Other",0,NA,474501.11685761,4669841.10814788,c(474501.11685761, 4669841.10814788)
"964",8520,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"45",40,"3.5","3 - damaged","Animal activity",0,NA,476496.090206418,4672714.684012,c(476496.090206418, 4672714.684012)
"965",8260,"Survey","Surface Scatter","Annual agriculture","Pasture",2018-09-13,"30",NA,"0","3 - damaged","Agriculture",0,NA,478744.245305164,4670607.77741665,c(478744.245305164, 4670607.77741665)
"966",8521,"Legacy verification","Burial Mound","Scrub","Annual agriculture",2018-09-13,"45",40,"2","3 - damaged","Looting",0,NA,475052.718602838,4670782.24086106,c(475052.718602838, 4670782.24086106)
"967",9801,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-13,NA,NA,NA,"0 - No observation","Anthropogenic",0,NA,480309.655855344,4672411.15086315,c(480309.655855344, 4672411.15086315)
"968",9667,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-13,"500",300,"0","0 - No observation","Agriculture",0,NA,475768.201299927,4670261.27604185,c(475768.201299927, 4670261.27604185)
"969",8261,"Survey","Burial Mound","Annual agriculture","Annual agriculture",2018-09-13,"20",NA,"0.5","4 - seriously damaged","Agriculture",0,NA,479005.917937739,4670574.38887316,c(479005.917937739, 4670574.38887316)
"970",8522,"Legacy verification","Other","Pasture","Pasture",2018-09-13,"0",NA,"0","0 - No observation","No observation",0,NA,473145.682371375,4669572.70502204,c(473145.682371375, 4669572.70502204)
"971",9668,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-13,"20",16,"2.5","2 - minor damage","Other",0,NA,475526.005151847,4669713.6280524,c(475526.005151847, 4669713.6280524)
"972",8262,"Legacy verification","Other","Annual agriculture","Annual agriculture",2018-09-13,"0",NA,"0","2 - minor damage","Other",0,NA,480086.199662405,4671058.86395214,c(480086.199662405, 4671058.86395214)
"973",8263,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-13,"25",NA,"1","1 - pristine","Agriculture",0,NA,479772.606481568,4671044.45038754,c(479772.606481568, 4671044.45038754)
"974",8523,"Legacy verification","Extinct Burial Mound","Pasture","Scrub",2018-09-13,"0",NA,"2","5 - extinct or near extinct","Construction",0,NA,473735.699280262,4667831.69548042,c(473735.699280262, 4667831.69548042)
"975",9669,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-13,"25",20,"2","2 - minor damage","Construction",0,NA,475405.327892297,4669298.50086565,c(475405.327892297, 4669298.50086565)
"976",8524,"Legacy verification","Burial Mound","Forest","Scrub",2018-09-13,"40",NA,"3.5","4 - seriously damaged","Looting",0,NA,473699.3500146,4667160.09507806,c(473699.3500146, 4667160.09507806)
"977",9670,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-13,"25",NA,"1","4 - seriously damaged","Looting",0,NA,475143.548772634,4669334.8290282,c(475143.548772634, 4669334.8290282)
"978",8264,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"24",NA,"1.6","2 - minor damage","Construction",0,NA,480582.428592759,4671160.18234779,c(480582.428592759, 4671160.18234779)
"979",8265,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-13,"15",NA,"1.5","3 - damaged","Looting",0,NA,481011.555226418,4671573.48837119,c(481011.555226418, 4671573.48837119)
"980",9671,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-13,"20",NA,"0.3","5 - extinct or near extinct","Agriculture",0,NA,476311.958938716,4668416.0183209,c(476311.958938716, 4668416.0183209)
"981",8266,"Survey","Other","Pasture","Scrub",2018-09-13,"6",NA,"0.7","4 - seriously damaged","Other",0,NA,481010.076185297,4671528.35388817,c(481010.076185297, 4671528.35388817)
"982",8267,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-13,"10",NA,"1","2 - minor damage","Other",0,NA,481454.278782064,4671499.72493196,c(481454.278782064, 4671499.72493196)
"983",8525,"Legacy verification","Extinct Burial Mound","Annual agriculture","Pasture",2018-09-13,"0",NA,"1","5 - extinct or near extinct","Looting",0,NA,479394.483960251,4668259.99086716,c(479394.483960251, 4668259.99086716)
"984",8526,"Legacy verification","Extinct Burial Mound","Annual agriculture","Pasture",2018-09-13,"0",NA,"0","5 - extinct or near extinct","Construction",0,NA,478739.92802511,4668666.23630872,c(478739.92802511, 4668666.23630872)
"985",9672,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-13,"30",NA,"1.5","3 - damaged","Agriculture",0,NA,477369.94505162,4667260.59698313,c(477369.94505162, 4667260.59698313)
"986",9673,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-13,"19",NA,"0.5","3 - damaged","Agriculture",0,NA,477340.768904296,4667279.36311463,c(477340.768904296, 4667279.36311463)
"987",9674,"Survey","Other","Pasture","Pasture",2018-09-13,"6",8,"1","0 - No observation","Other",0,NA,477108.634537936,4667420.42879052,c(477108.634537936, 4667420.42879052)
"988",9675,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",2018-09-14,"10",8,"0.1","5 - extinct or near extinct","Agriculture",0,NA,486086.914935991,4676761.00141201,c(486086.914935991, 4676761.00141201)
"989",9676,"Survey","Burial Mound","Pasture","Scrub",2018-09-14,"21",17,"0.5","2 - minor damage","Other",0,NA,484704.31048139,4677134.82059065,c(484704.31048139, 4677134.82059065)
"990",8268,"Survey","Uncertain Mound","Pasture","Pasture",2018-09-14,"8",6,"1.2","0 - No observation","Anthropogenic",0,NA,486011.505720518,4661424.59612552,c(486011.505720518, 4661424.59612552)
"991",9677,"Survey","Uncertain Feature","Pasture","Scrub",2018-09-14,"12",10,"0.5","4 - seriously damaged","Other",0,NA,484672.213346148,4677097.89944511,c(484672.213346148, 4677097.89944511)
"992",8269,"Survey","Other","Pasture","Pasture",2018-09-14,"10",8,"0.8","0 - No observation","Anthropogenic",0,NA,485831.156162859,4661320.1207762,c(485831.156162859, 4661320.1207762)
"993",9678,"Survey","Extinct Burial Mound","Pasture","Scrub",2018-09-14,"20",15,"0.1","5 - extinct or near extinct","Agriculture",0,NA,484640.965597602,4677136.12121836,c(484640.965597602, 4677136.12121836)
"994",8270,"Survey","Other","Pasture","Pasture",2018-09-14,"20",NA,"2.2","0 - No observation","Post-depositional",0,NA,485777.419303071,4661241.14553963,c(485777.419303071, 4661241.14553963)
"995",8271,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-14,"16",NA,"2","5 - extinct or near extinct","Other",0,NA,485723.874276461,4661210.23802153,c(485723.874276461, 4661210.23802153)
"996",9679,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-14,"40",35,"2","3 - damaged","Looting",0,NA,485028.893037862,4676073.4731026,c(485028.893037862, 4676073.4731026)
"997",8272,"Survey","Other","Pasture","Pasture",2018-09-14,"16",NA,"2","0 - No observation","Other",0,NA,484731.113357358,4660748.01027178,c(484731.113357358, 4660748.01027178)
"998",8527,"Legacy verification","Burial Mound","Pasture","Forest",2018-09-14,"50",45,"4","2 - minor damage","Looting",0,NA,499184.623144882,4659642.48128438,c(499184.623144882, 4659642.48128438)
"999",8273,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-14,"25",NA,"4","2 - minor damage","Looting",0,NA,484653.631091141,4660686.66118676,c(484653.631091141, 4660686.66118676)
"1000",9680,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-14,"20",9,"0.5","3 - damaged","Agriculture",0,NA,485065.719411411,4676091.11361238,c(485065.719411411, 4676091.11361238)
"1001",8274,"Local informant","Burial Mound","Pasture","Pasture",2018-09-14,"12",NA,"1.1","2 - minor damage","Agriculture",0,NA,484138.363895776,4660646.25094634,c(484138.363895776, 4660646.25094634)
"1002",9681,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-14,"25",NA,"2.5","3 - damaged","Looting",0,NA,484768.910830425,4675267.47290015,c(484768.910830425, 4675267.47290015)
"1003",8275,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-14,"20",NA,"1.5","3 - damaged","Looting",0,NA,483806.418258729,4660643.43410472,c(483806.418258729, 4660643.43410472)
"1004",8276,"Legacy verification","Extinct Burial Mound","Annual agriculture","Scrub",2018-09-14,"12",NA,"0.7","4 - seriously damaged","Agriculture",0,NA,483570.517770351,4660659.9782069,c(483570.517770351, 4660659.9782069)
"1005",8528,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-14,"25",20,"2","3 - damaged","Looting",0,NA,499612.320692494,4655780.61876866,c(499612.320692494, 4655780.61876866)
"1006",9682,"Survey","Uncertain Feature","Annual agriculture","Scrub",2018-09-14,"5",2,"0.1","0 - No observation","No observation",0,NA,484734.050673377,4675302.24544514,c(484734.050673377, 4675302.24544514)
"1007",8277,"Legacy verification","Burial Mound","Forest","Forest",2018-09-14,"25",NA,"2.7","4 - seriously damaged","Looting",0,NA,483967.922676606,4661331.19993879,c(483967.922676606, 4661331.19993879)
"1008",8529,"Legacy verification","Other","Pasture","Pasture",2018-09-14,"0",NA,"0","0 - No observation","No observation",0,NA,496032.486708654,4657907.9260008,c(496032.486708654, 4657907.9260008)
"1009",9683,"Survey","Burial Mound","Annual agriculture","Scrub",2018-09-14,"30",NA,"2.5","3 - damaged","Looting",0,NA,484126.124787309,4674760.69742248,c(484126.124787309, 4674760.69742248)
"1010",8530,"Legacy verification","Burial Mound","Annual agriculture","Forest",2018-09-14,"33",28,"2.5","3 - damaged","Looting",0,NA,495634.046954145,4657284.00628057,c(495634.046954145, 4657284.00628057)
"1011",9684,"Survey","Uncertain Feature","Annual agriculture","Scrub",2018-09-14,"10",10,"0.5","0 - No observation","Agriculture",0,NA,484590.660935544,4674629.06562242,c(484590.660935544, 4674629.06562242)
"1012",8278,"Legacy verification","Other","Forest","Pasture",2018-09-14,"5",NA,"2.2","0 - No observation","Construction",0,NA,483126.039749623,4661906.08020894,c(483126.039749623, 4661906.08020894)
"1013",8279,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-14,"8",NA,"1.5","5 - extinct or near extinct","Looting",0,NA,482264.78330477,4662045.00657821,c(482264.78330477, 4662045.00657821)
"1014",9685,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-14,"25",NA,"0.5","2 - minor damage","Agriculture",0,NA,483864.973228759,4673744.92600311,c(483864.973228759, 4673744.92600311)
"1015",9686,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-14,"40",30,"1.5","2 - minor damage","Agriculture",0,NA,484668.302233457,4673048.56858585,c(484668.302233457, 4673048.56858585)
"1016",9687,"Survey","Uncertain Feature","Scrub","Scrub",2018-09-17,"6",6,"0.5","0 - No observation","Other",0,NA,479624.446628913,4672530.38213472,c(479624.446628913, 4672530.38213472)
"1017",9688,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-17,"24",20,"1.5","3 - damaged","Looting",0,NA,479476.51093042,4672902.47783007,c(479476.51093042, 4672902.47783007)
"1018",9689,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-17,"30",20,"1.8","4 - seriously damaged","Other",0,NA,479414.062826315,4673388.66704011,c(479414.062826315, 4673388.66704011)
"1019",9690,"Survey","Other","Scrub","Scrub",2018-09-17,"14",12,"2","0 - No observation","Other",0,NA,479461.65001536,4673472.34095751,c(479461.65001536, 4673472.34095751)
"1020",8280,"Survey","Other","Pasture","Pasture",2018-09-17,"20",NA,"3","5 - extinct or near extinct","Construction",0,NA,481520.367050923,4657247.36613347,c(481520.367050923, 4657247.36613347)
"1021",8531,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-17,"0",NA,"0","5 - extinct or near extinct","Construction",0,NA,481008.833851566,4656182.24957017,c(481008.833851566, 4656182.24957017)
"1022",8281,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-17,"20",15,"1.5","5 - extinct or near extinct","Other",0,NA,481523.271197697,4657300.05830507,c(481523.271197697, 4657300.05830507)
"1023",9691,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-17,"15",NA,"1","4 - seriously damaged","Looting",0,NA,479084.28653081,4674684.89847245,c(479084.28653081, 4674684.89847245)
"1024",8282,"Survey","Burial Mound","Pasture","Pasture",2018-09-17,"16",NA,"1","2 - minor damage","Other",0,NA,482620.556861927,4658747.23532491,c(482620.556861927, 4658747.23532491)
"1025",9692,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-17,"40",35,"5","3 - damaged","Looting",0,NA,479876.209302402,4675921.74969358,c(479876.209302402, 4675921.74969358)
"1026",8283,"Legacy verification","Burial Mound","Scrub","Forest",2018-09-17,"18",NA,"2","2 - minor damage","Looting",0,NA,482630.729676919,4658717.54946536,c(482630.729676919, 4658717.54946536)
"1027",8532,"Legacy verification","Burial Mound","Pasture","Forest",2018-09-17,"42",38,"3","3 - damaged","Looting",0,NA,479501.71090704,4651975.92038861,c(479501.71090704, 4651975.92038861)
"1028",8284,"Survey","Burial Mound","Scrub","Pasture",2018-09-17,"12",10,"0.6","2 - minor damage","Looting",0,NA,482616.745770838,4658725.50701086,c(482616.745770838, 4658725.50701086)
"1029",9693,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-17,"50",40,"6","3 - damaged","Looting",0,NA,479743.16273566,4675714.09864292,c(479743.16273566, 4675714.09864292)
"1030",8285,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-17,"20",NA,"2.3","3 - damaged","Looting",0,NA,483320.763942403,4659139.12562253,c(483320.763942403, 4659139.12562253)
"1031",9694,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-17,"20",15,"2","2 - minor damage","Looting",0,NA,478847.788630591,4675757.88700937,c(478847.788630591, 4675757.88700937)
"1032",8533,"Legacy verification","Burial Mound","Scrub","Forest",2018-09-17,"20",18,"1.4","2 - minor damage","Post-depositional",0,NA,479995.041410397,4655405.55359912,c(479995.041410397, 4655405.55359912)
"1033",8286,"Survey","Surface Scatter","Annual agriculture","Annual agriculture",2018-09-17,"0",NA,"0","0 - No observation","No observation",0,NA,481419.929344214,4660009.76699679,c(481419.929344214, 4660009.76699679)
"1034",8534,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-17,"25",25,"1.5","1 - pristine","No observation",0,NA,482831.95032457,4655473.77004786,c(482831.95032457, 4655473.77004786)
"1035",8287,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-17,"12",NA,"0.8","3 - damaged","Agriculture",0,NA,481596.069678497,4660481.04692904,c(481596.069678497, 4660481.04692904)
"1036",8535,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-17,"0",NA,"0","5 - extinct or near extinct","Construction",0,NA,485922.034156375,4657060.35292934,c(485922.034156375, 4657060.35292934)
"1037",8536,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-17,"30",22,"1.5","2 - minor damage","Agriculture",0,NA,487877.347952198,4658084.58364564,c(487877.347952198, 4658084.58364564)
"1038",9695,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-17,"24",NA,"1.5","4 - seriously damaged","Looting",0,NA,476716.935140624,4671118.93360236,c(476716.935140624, 4671118.93360236)
"1039",8537,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",2018-09-18,"26",25,"0.6","5 - extinct or near extinct","Agriculture",0,NA,490029.842619986,4678155.95304469,c(490029.842619986, 4678155.95304469)
"1040",8538,"Survey","Extinct Burial Mound","Annual agriculture","Annual agriculture",2018-09-18,"35",30,"1.2","5 - extinct or near extinct","Agriculture",0,NA,490030.705053121,4678198.14476716,c(490030.705053121, 4678198.14476716)
"1041",8288,"Legacy verification","Burial Mound","Forest","Scrub",2018-09-18,"12",NA,"1.5","3 - damaged","Looting",0,NA,487446.977083512,4678601.80477155,c(487446.977083512, 4678601.80477155)
"1042",8539,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-18,"35",33,"2","4 - seriously damaged","Looting",0,NA,490458.791034192,4677716.66672223,c(490458.791034192, 4677716.66672223)
"1043",8289,"Survey","Other","Pasture","Scrub",2018-09-18,"0 (extends throughout lower slope)",NA,"1","0 - No observation","Other",0,NA,487299.826984443,4678291.0832813,c(487299.826984443, 4678291.0832813)
"1044",8540,"Legacy verification","Other","Annual agriculture","Annual agriculture",2018-09-18,"0",0,"0","5 - extinct or near extinct","Agriculture",0,NA,491290.660982501,4677680.25913135,c(491290.660982501, 4677680.25913135)
"1045",8290,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-18,"14",NA,"2","4 - seriously damaged","Other",0,NA,487395.709045097,4678132.83124619,c(487395.709045097, 4678132.83124619)
"1046",8541,"Legacy verification","Other","Scrub","Urban",2018-09-18,"0",0,"0","5 - extinct or near extinct","Urban development",0,NA,491526.155125102,4676393.47040071,c(491526.155125102, 4676393.47040071)
"1047",8292,"Legacy verification","Extinct Burial Mound","Forest","Pasture",2018-09-18,"0",NA,"0.2","5 - extinct or near extinct","Agriculture",0,NA,487866.827764138,4678020.81475337,c(487866.827764138, 4678020.81475337)
"1048",8293,"Legacy verification","Other","Pasture","Pasture",2018-09-18,"0",NA,"0","0 - No observation","Other",0,NA,488439.741620673,4678689.58397981,c(488439.741620673, 4678689.58397981)
"1049",8294,"Survey","Surface Scatter","Annual agriculture","Scrub",2018-09-19,"100",NA,"0","3 - damaged","Agriculture",0,NA,479729.021560239,4680339.83417828,c(479729.021560239, 4680339.83417828)
"1050",9696,"Legacy verification","Uncertain Feature","Scrub","Scrub",2018-09-19,"45",20,"1.5","5 - extinct or near extinct","Construction",0,NA,478912.34654987,4682705.78392341,c(478912.34654987, 4682705.78392341)
"1051",9697,"Legacy verification","Burial Mound","Perennial agriculture","Scrub",2018-09-19,"20",20,"1","3 - damaged","Looting",0,NA,482667.204689261,4683287.32818321,c(482667.204689261, 4683287.32818321)
"1052",8295,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-19,"30",NA,"2","4 - seriously damaged","Looting",0,NA,479911.353890785,4680616.83840201,c(479911.353890785, 4680616.83840201)
"1053",8296,"Survey","Uncertain Feature","Annual agriculture","Scrub",2018-09-19,"8",NA,"0.5","5 - extinct or near extinct","Agriculture",0,NA,479853.857004913,4680610.7851321,c(479853.857004913, 4680610.7851321)
"1054",8297,"Survey","Extinct Burial Mound","Annual agriculture","Pasture",2018-09-19,"12",8,"0.5","5 - extinct or near extinct","Agriculture",0,NA,479870.486551414,4680546.74117231,c(479870.486551414, 4680546.74117231)
"1055",8298,"Survey","Extinct Burial Mound","Annual agriculture","Annual agriculture",2018-09-19,"8",NA,"0.3","5 - extinct or near extinct","Agriculture",0,NA,479824.977823582,4680555.08614626,c(479824.977823582, 4680555.08614626)
"1056",9698,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-19,"60",55,"5","3 - damaged","Looting",0,NA,482695.445754626,4675221.92722504,c(482695.445754626, 4675221.92722504)
"1057",8299,"Legacy verification","Burial Mound","Annual agriculture","Forest",2018-09-19,"30 (diameter obscured by trees)?",NA,"5","2 - minor damage","Looting",0,NA,479997.452341303,4679686.30788176,c(479997.452341303, 4679686.30788176)
"1058",9699,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-19,"30",25,"2.5","3 - damaged","Looting",0,NA,481904.883744968,4675627.27785456,c(481904.883744968, 4675627.27785456)
"1059",8700,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-19,"30",NA,"4","4 - seriously damaged","Looting",0,NA,479937.1549721,4679688.71829794,c(479937.1549721, 4679688.71829794)
"1060",9700,"Survey","Surface Scatter","Annual agriculture","Pasture",2018-09-19,"500",NA,"0","0 - No observation","No observation",0,NA,482186.828618088,4675486.02448051,c(482186.828618088, 4675486.02448051)
"1061",9701,"Local informant","Burial Mound","Pasture","Scrub",2018-09-19,"20",20,"0","5 - extinct or near extinct","Looting",0,NA,482060.793376971,4675481.011808,c(482060.793376971, 4675481.011808)
"1062",8701,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-19,"15",NA,"1.2","3 - damaged","Looting",0,NA,480638.17537852,4679364.07573454,c(480638.17537852, 4679364.07573454)
"1063",9702,"Survey","Uncertain Feature","Pasture","Scrub",2018-09-19,"20",NA,"1.5","3 - damaged","Post-depositional",0,NA,482822.30137805,4676191.62371919,c(482822.30137805, 4676191.62371919)
"1064",9703,"Survey","Burial Mound","Annual agriculture","Scrub",2018-09-19,"30",20,"0.5","2 - minor damage","Animal activity",0,NA,482102.57481675,4677067.43648293,c(482102.57481675, 4677067.43648293)
"1065",8702,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-19,"20",NA,"2","0 - No observation","Post-depositional",0,NA,481331.471084709,4678540.23737616,c(481331.471084709, 4678540.23737616)
"1066",8703,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-19,"16",NA,"1.7","1 - pristine","Post-depositional",0,NA,481242.46645052,4677755.13602463,c(481242.46645052, 4677755.13602463)
"1067",8704,"Survey","Burial Mound","Annual agriculture","Scrub",2018-09-19,"8",NA,"1.1","2 - minor damage","Agriculture",0,NA,481275.194546513,4677775.18378242,c(481275.194546513, 4677775.18378242)
"1068",9704,"Legacy verification","Extinct Burial Mound","Forest","Forest",2018-09-19,"0",NA,"0","5 - extinct or near extinct","Post-depositional",0,NA,486601.435592039,4678508.36286306,c(486601.435592039, 4678508.36286306)
"1069",9705,"Legacy verification","Extinct Burial Mound","Scrub","Forest",2018-09-19,"0",NA,"0","5 - extinct or near extinct","Post-depositional",0,NA,488181.990522799,4677926.18077768,c(488181.990522799, 4677926.18077768)
"1070",8542,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-20,"20",18,"2","3 - damaged","Looting",0,NA,485427.786783432,4667763.59399849,c(485427.786783432, 4667763.59399849)
"1071",9802,"Survey","Tell","Annual agriculture","Annual agriculture",2018-09-20,NA,NA,"0.01","0 - No observation","Agriculture",0,NA,483395.323100302,4665848.37722201,c(483395.323100302, 4665848.37722201)
"1072",8543,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-20,"30",30,"2.5","4 - seriously damaged","Looting",0,NA,489987.686597211,4669453.92648972,c(489987.686597211, 4669453.92648972)
